Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sub-Saharan Africa (excluding high income),SSA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,3.636576548,-2.194990071,-1.982658996,3.587107682,7.895317735,3.420626065,1.716866156,8.641454546,-1.606126497,2.516340977,0.056521761,5.061250832,0.336139926,3.947630486,8.578600721,4.414354372,2.618648935,4.268549328,-0.183227056,4.476144418,13.81075344,4.610164426,2.524293492,6.063344919,5.650871003,3.446620652,5.194368318,3.612824863,4.963747334,2.169203518,3.435241415,3.078575593,4.932423147,3.383015995,3.408334125,4.345125872,2.63036024,2.269884067,3.06608563,3.225988692,3.008452232,
South Sudan,SSD,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.32999925,-0.670003087,-14.63999451,-24.31075544,76.50148637,-18.50404549,21.59995828,,,,,,,,
Sub-Saharan Africa,SSF,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,3.619916538,-2.182728143,-1.989461896,3.584840868,7.89541627,3.417058196,1.714050953,8.637158848,-1.600646505,2.513778181,0.051183291,5.057660616,0.337650739,3.945758569,8.578878286,4.414398915,2.616463404,4.270495059,-0.181288958,4.474224873,13.80740147,4.607727749,2.523170035,6.063665931,5.648677662,3.446319365,5.194575121,3.608996064,4.962230143,2.169587991,3.43468382,3.081384225,4.930523879,3.38242263,3.408108602,4.347700712,2.630209132,2.270976901,3.063817067,3.225973026,3.008513448,
Small states,SST,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.489701924,-2.543314284,-0.061661399,3.349165792,0.273935307,1.515389449,1.575913045,1.735395355,0.311382151,0.92750517,1.46036539,-0.363314297,-1.59132101,1.846437299,1.719108786,1.32278913,5.641432336,-0.987316357,2.688452749,1.579784835,1.137215998,1.609836879,2.951076151,2.024708025,0.425057179,2.050583175,3.283007177,
Sao Tome and Principe,STP,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.130886902,3.271873042,3.8638639,1.576525586,5.325628273,2.659219817,7.203873389,6.334083072,1.167473497,-0.30709223,4.495947541,6.754324062,0.301445848,-0.805481257,-0.030541855,-0.251694275,-8.722495278,-7.029162994,1.253328187,9.15703269,-8.568327709,
Suriname,SUR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,3.215753688,15.97990616,-4.506066207,10.52631664,1.140582195,13.00813008,-2.877697846,-8.888888886,4.065040645,0.781250008,-2.325581401,5.555555558,-0.751879698,-2.27272727,0.775193797,12.42037534,2.266294887,-7.202215541,-4.477613161,-6.562501872,1.337796104,-2.640270769,-6.440664683,4.347817025,5.902776292,11.47541028,-3.823533227,3.669734377,0.884947887,-4.970759157,3.228380846,5.412370229,-9.168709894,31.35936296,2.868849825,4.482073347,10.20019153,-8.996544078,5.323195313,4.241878211,0.054854635,-6.422258772,-8.494731255,-18.81494239,-10.31103288,-7.51817751,-1.614252735,
Slovak Republic,SVK,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.997273793,4.615517248,-0.386456345,-23.84470745,14.64959072,32.49993585,5.749308003,4.686139654,1.010090136,6.111712105,22.49413986,26.34913314,20.00593809,-3.193865356,-22.59267587,17.80926461,-1.45256684,22.63009773,32.96268887,-16.1546515,8.742509116,-6.017423355,13.58786717,-15.64395506,1.791501641,-1.243161415,2.294472619,
Slovenia,SVN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.323009776,5.930980577,-1.724520514,-5.2160595,2.19045036,0.372837228,14.69006466,-26.10199802,27.20378615,-5.476106434,-0.900209504,7.657076676,0.740702612,-8.812604106,2.333210995,5.235023723,-7.251630862,-0.987914734,1.998660005,13.12348715,-1.384512076,-5.031214794,20.97159613,-3.979719985,3.810073001,-9.834397563,-2.557610743,
Sweden,SWE,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.779302097,8.059742139,4.612552443,3.00981118,1.210489854,-0.273696736,-5.985187674,-1.087694424,11.15423595,5.401177547,-6.684151251,-2.414760988,1.553676886,-5.184213403,-0.608799926,-1.614849188,2.62711065,-6.275564134,1.882952902,3.917699434,4.059467846,3.146697525,0.429341963,10.13340781,-0.419381266,4.585610468,4.575591849,-2.482313961,0.056934012,0.444199706,2.774021417,0.188477952,-0.138430412,6.438828464,3.117329816,-1.580362058,5.820802211,-10.13837065,5.000086507,-2.766563957,0.6710727,1.46954853,
Eswatini,SWZ,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,-5.201920459,9.747299861,0,-4.40790007,-2.477629755,-18.9837622,16.11497494,-4.126032807,8.634571969,0.479004557,-12.04301187,-7.579477552,21.16403954,-1.018917621,18.08822122,-9.090898094,-5.479457026,19.0579636,-2.340323684,7.390735744,-18.31812099,-7.06875136,4.588397803,-1.95894551,13.78319774,1.840167291,-0.154878058,8.779736145,0.779540248,-1.796829343,3.382832908,8.480429634,-12.86746399,20.08267639,-3.586677194,-3.089408094,8.955210305,8.215715371,-12.32481922,5.774846599,13.04029321,5.883807691,-7.086371191,3.83969428,-8.407671755,-4.293014331,5.869602743,0.890554326,-7.543969862,4.644883328,5.081298796,
Sint Maarten (Dutch part),SXM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,1.135074836,-14.64327302,12.31745371,-23.31059719,25.89480256,-14.09119362,-1.085360982,8.108011936,-4.314446722,-4.879596744,-2.121766572,13.63372608,-4.084822597,-14.64012486,-6.523600306,5.815205667,-2.489585361,9.618078908,4.579586454,-5.475763084,12.09176353,7.065567469,-2.271233113,1.212681683,-5.885254067,-2.854245181,7.698856397,-5.35423361,1.690576467,6.420525392,-19.65551934,-6.973398196,5.582325195,-1.354759981,28.37746885,-8.804331355,-1.554945843,1.437406676,27.28468726,1.526717557,10.33834586,-12.45826235,3.1,3.500000198,
Syrian Arab Republic,SYR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.110427309,7.900916096,-2.655091032,-3.073072049,7.771551549,10.68049689,-13.52925557,-6.753197671,12.43904601,-9.75172911,17.21690361,-25.7368705,-8.713336304,-45.7224997,7.750789939,-1.957010233,4.330913573,-14.71144252,5.936438547,2.803339985,-10.21219659,,
Turks and Caicos Islands,TCA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.959319976,33.00836104,1.225668657,-3.531781236,0,-8.540040762,-3.22300125,-10.26058632,-0.416171225,,
Chad,TCD,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.33012429,6.286035045,6.069541588,2.604765669,-2.439616181,30.51007242,-12.27842153,23.22670905,0.751560792,6.756137338,-1.201933179,-4.334581082,15.77480049,-1.320007374,0.09087713,3.909482756,6.200011476,1.999968287,
East Asia & Pacific (IDA & IBRD countries),TEA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,1.837487385,4.484293053,8.599843515,10.94172637,7.410321264,7.131907184,1.16666338,0.852367658,1.552771787,6.574044171,2.367098765,-0.030133481,8.61876671,3.663049215,1.712254996,0.559913471,-0.926749768,1.075646651,4.969124012,0.037007533,6.431087924,8.714976586,6.617708276,10.1918551,2.165595443,3.062104089,3.873884275,3.391186946,3.729565353,5.068792273,2.461819183,4.871953204,0.693459471,2.891410119,4.370544648,4.744753536,2.929215964,2.32457803,2.987433749,2.626708221,2.740467516,2.752901426,3.238429248,5.364020686,4.61549106,4.58791346,3.727820748,4.753422635,3.340991993,3.807004923,4.160423623,4.224039816,3.6296162,3.764529365,3.322452868,2.783072028,3.914371704,3.465584492,2.898491478,2.499408167,5.720456494,3.663037514,
Europe & Central Asia (IDA & IBRD countries),TEC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.325537731,-3.664506842,-2.244607787,-7.146303991,-3.291499526,-1.891824484,0.337071356,-6.055322588,2.490227382,4.928415086,4.673140285,4.091244582,-0.412707357,5.938463817,1.589899622,2.108733276,-2.523528088,6.123111062,3.25694147,-1.920937896,8.686708547,-2.284336619,6.302836787,2.201124783,3.135489081,1.700799099,2.485255481,1.875444909,2.209325619,1.895119369,0.348874694,0.63551411,
Togo,TGO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,6.383127499,4.74984531,7.398585894,6.444535188,-7.098169265,-0.674134854,5.656198563,3.211881089,1.452240448,2.863131074,-4.970273247,-6.066968454,17.37194232,-4.933435224,16.56676562,0.201206708,-8.835359963,0.881082257,29.91265775,7.495797148,1.469673756,0.198766444,9.260484596,5.503297619,2.991760813,-1.138791001,1.223444993,5.994375098,-0.062683305,5.544884365,16.36671595,4.463174309,-2.761040603,5.484820784,-4.735379013,5.590651737,0.318576663,-1.630069226,3.367499694,10.04718816,-5.254435274,2.118914757,-3.852455214,12.55552983,4.885817049,-0.596307003,7.513952467,-5.551212099,15.46956253,-0.656779658,2.921728803,6.806778145,4.595202959,5.554733151,-0.910954466,3.376310687,4.998876101,
Thailand,THA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,3.015839308,7.11525832,9.153356473,1.097861591,3.594565394,13.72478609,-2.955162371,9.645294432,7.637959059,3.960229659,4.275839755,-1.822706724,9.512528332,2.966563098,4.32094009,6.114269978,2.230643188,12.54540617,-1.938747454,1.812228075,6.854980823,2.474964306,4.77153276,4.419332539,4.508132651,0.381393969,0.067925558,10.51036583,9.599121849,-4.686714695,7.258153223,4.787790907,-40.79547148,6.672268466,1.279046869,5.291223908,-0.481064436,0.685188879,4.825883025,6.7992018,3.081105107,0.113188338,11.95528632,-1.112104556,-0.060877427,3.925201306,1.908590217,2.932638149,-0.244339523,-0.457891545,6.298291032,2.705149369,0.702545756,-0.288022533,-6.466574432,-1.157687418,4.821824287,6.096792696,-0.980044608,-3.33663994,2.250747291,2.416720999,
Tajikistan,TJK,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.899999596,-6.399999509,10.89999254,-13.10000097,-9.099991893,-4.400008083,-26.70000044,-4.399993094,-8.399998362,-13.40000911,-17.79999643,3.599992919,6.299993881,3.100003371,12.89304459,6.6,16.79999933,9,11.30000387,1.599994101,5.400006387,6.499999862,7.89999753,10.50000204,6.799993189,7.900007941,10.4000003,7.59999468,4.499998772,3.200000546,5.2,6.799999997,7.000000004,6.999999999,7.9,-0.3,7.999999998,
Turkmenistan,TKM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.999998994,7.999999808,-11.00000116,-7.00000195,-48.9999978,13.99999157,24.40000233,25.49999974,17.00000563,22.9999962,0.095002007,0.098998755,19.29999988,13.96385714,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,1.62317618,3.554041832,0.658707702,3.56388201,2.305949638,4.846045123,2.331636583,3.394294918,3.653746736,2.886041772,1.975086715,6.043073827,2.388261973,1.939878259,2.894602368,5.861198749,0.333259148,-0.203849973,2.414307221,4.010201134,-1.911333826,5.77306376,1.755402921,0.243623557,2.058087776,2.589276157,1.961664753,2.102792439,4.113784565,3.829792131,2.459806646,1.062700206,3.041870325,3.343384308,1.786315996,3.374086046,2.900031678,5.835079368,2.152326009,3.721625797,4.196931738,4.280245525,2.40132443,-5.271980451,8.029865087,3.19987854,-1.417330577,6.446070376,2.556969468,3.248625167,-0.961118279,7.063654246,0.404011193,2.968651696,0.751754653,1.837269165,-0.502074973,
Timor-Leste,TLS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.984375065,5.973422522,-0.92707386,5.223702419,2.230909012,5.910233175,-1.443123069,6.381257548,2.799425095,4.366378954,-16.26927052,18.84568973,-5.206850446,-1.243645219,-4.384538387,-1.329821662,-2.948507819,2.893846736,2.453517972,0.55830845,5.490481814,5.398127952,
Middle East & North Africa (IDA & IBRD countries),TMN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,1.891247229,5.039532778,4.954105574,0.2912927,3.771757863,3.496780541,6.549297947,-2.395529257,5.456395974,0.432107044,10.86444157,-2.528562629,3.249620639,3.380770798,3.817137818,-0.648638083,6.868624163,1.157171064,5.681311147,8.313085178,4.81108055,-0.800393338,4.337754936,4.675525203,6.760776227,3.649979753,4.451140708,-0.466781883,7.652120462,-2.436308889,6.540235251,-1.774397471,10.56701585,-2.066960447,-1.558312548,3.877658713,7.035767277,2.216712333,2.623849593,6.208522446,7.016618029,-3.962945933,-5.966149888,8.896060616,3.157454265,6.106374602,2.778382232,6.04850518,0.447058604,-0.59376486,0.971370549,3.179809451,2.644203202,6.672045929,2.369806593,-0.672906071,0.59829982,
Tonga,TON,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,10.00892143,-2.720256156,-7.301870204,-0.709978637,2.540346579,-3.73350458,3.842354314,-10.19466615,9.442076265,7.450968573,0.729942802,1.811553557,-9.60851673,4.496014925,-5.037246752,9.831322404,7.322219543,2.665776769,-0.485230351,0.717504491,0.317768381,8.039835805,0.019682952,-1.582542471,-2.549731272,-1.672169406,0.749759179,1.002421321,2.214731458,-2.138778069,-5.812871536,13.88548513,-1.649643623,-9.253718257,4.683941052,18.69656464,-1.553338003,3.950600984,2.519823359,-1.743403678,-1.251735159,-2.509609481,0.372347144,3.572760107,3.158167082,0.101958475,,
South Asia (IDA & IBRD),TSA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,0.523933774,-0.57139076,2.256832372,8.418263617,-8.555440914,-0.625772449,11.89610908,2.009035305,5.640906799,7.163852611,-2.186832048,-4.177728788,5.760289313,-0.093958123,9.328162029,-3.555553309,7.979217724,2.705752767,-9.669399734,10.61382684,4.510945576,0.57309306,8.714059048,0.99155884,1.812149401,0.772018068,-0.857648466,12.389477,1.922911783,4.240331073,-0.639176349,6.575535163,1.918640876,4.585019386,0.428844837,9.524646013,-1.633950272,5.784429118,2.643701223,1.402485041,4.691453165,-4.776211868,7.616569001,0.723418783,5.153407341,2.863788405,5.208978845,0.237707543,0.522608148,6.936095853,5.530850029,2.086796658,4.876429747,0.58268217,1.007376895,5.283507624,5.616902932,2.440041871,5.230068921,3.974719312,3.321144079,3.737640994,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,3.619916538,-2.182728143,-1.989461896,3.584840868,7.89541627,3.417058196,1.714050953,8.637158848,-1.600646505,2.513778181,0.051183291,5.057660616,0.337650739,3.945758569,8.578878286,4.414398915,2.616463404,4.270495059,-0.181288958,4.474224873,13.80740147,4.607727749,2.523170035,6.063665931,5.648677662,3.446319365,5.194575121,3.608996064,4.962230143,2.169587991,3.43468382,3.081384225,4.930523879,3.38242263,3.408108602,4.347700712,2.630209132,2.270976901,3.063817067,3.225973026,3.008513448,
Trinidad and Tobago,TTO,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,11.41302314,0.731726285,0.242121432,6.859895965,5.831842419,18.21869825,-7.046054886,-1.146752568,8.415251351,7.689525995,0.975376109,6.873288165,13.11795996,-7.239639755,2.262637977,-2.366619087,8.677566085,8.710582495,-15.26041853,-34.22635683,-5.445436128,-10.13591674,21.78928115,7.640494011,-32.36213677,32.0901944,0.306416997,91.22359698,-6.391692482,20.09153072,0.455831054,-3.847030811,4.266649334,8.588692432,-14.23713067,-12.17149859,-3.505541325,-11.50094197,
Tunisia,TUN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,-10.58969734,-10.67180536,23.8934647,-3.572565321,7.032782691,23.52580639,27.92313122,-9.692735757,12.33229242,5.809277806,4.515099404,-10.00518924,5.913974227,-4.767942694,9.861031747,6.532654911,-10.31228964,2.502716176,12.8627105,17.36164975,-12.17524512,20.5323067,-25.80441378,10.94388067,30.32114533,13.90931052,5.457455314,-5.057527441,-9.973184359,-9.909499333,29.54603237,2.969328256,1.377247433,10.98826102,-0.381124332,-2.557430052,-9.911905201,17.76326585,13.51507358,-7.808837031,7.911920731,0.827392327,-0.657644816,9.229736697,-9.085874315,11.38018679,8.765813047,-4.976804987,9.299202291,6.514912297,-7.657830733,5.863429264,5.877049329,5.923359545,0.355266935,-2.712257286,0.688989835,
Turkiye,TUR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,-1.2196876,2.835119909,5.174416895,1.144347667,-7.755842343,6.298737661,3.132021292,6.981085097,-1.851925517,2.779104429,-0.042032614,1.128042509,-1.880336762,3.126863266,-0.932554717,0.47824338,-0.455714027,4.618663497,0.449741141,7.827394006,-7.552101008,6.815536264,-0.902530599,4.286637762,-1.283835666,-0.724201096,1.963980678,4.400063596,-2.337343613,8.369277556,-4.561268986,6.409229452,-8.88865289,8.680289314,-1.526400838,3.952963321,7.93052155,1.549477054,-6.218355592,4.525029236,4.128172829,7.669955295,3.439760037,2.195399241,2.368117531,0.548010186,9.256697117,-2.593557947,4.919163802,2.301302053,2.994985193,5.808655294,-3.040474054,1.2706874,
Tuvalu,TUV,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.569948807,1.236690409,3.105803054,2.105723272,5.835109307,3.869343348,2.448993989,1.90677003,3.971252576,3.836260148,5.204214566,4.766061147,3.007336184,4.595176982,5.15331709,3.439819594,3.735997028,7.222585698,4.213008026,3.200963464,2.484861741,3.366529344,2.756733475,6.889824872,5.354372446,4.762429465,5.912111415,3.435792602,3.5,3.066266641,3.7,3.3,
Uganda,UGA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,6.303919435,-3.0121362,-3.474595506,2.394073539,2.03116393,5.516549243,6.188572709,5.238232436,2.882870471,-0.982889296,9.332407239,1.734624653,5.898105029,4.255319933,1.089181662,1.769947272,5.822426351,-0.438331713,7.856684052,7.066710545,2.139936526,1.588615747,2.049354398,0.458586004,0.119237785,1.345842486,3.303928957,2.599567206,2.782814418,0.620790601,1.350308235,2.612323779,2.304404384,2.916163333,2.758074787,4.389182904,5.315755577,4.822808975,4.320098197,4.172878303,
Ukraine,UKR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.37757096,-9.962007248,5.478360209,-10.10009701,-4.452865591,-9.811269518,-0.953485855,-11.18290979,-3.948138056,12.10018061,10.01943979,1.911408441,-11.11595752,19.7050741,0.28030008,1.66176959,-6.174006142,16.86774097,-2,0.208151104,19.5675716,-4.003091914,12.63532034,-0.680222986,-4.377935467,6.333613391,-2.523766451,8.176656568,1.003610965,-10.69739338,15.12773092,-28.4,
Upper middle income,UMC,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,2.159729304,4.234699425,7.780093031,10.15051392,7.32993098,5.961125423,1.915641202,0.38719654,1.725536528,5.543716427,3.251860911,0.666126699,5.526020854,4.368823343,1.799185779,1.264463622,0.383217102,1.416248963,3.86615293,0.658086349,5.845820419,6.658309113,4.511993404,8.474892821,2.44058614,2.28714316,3.877592763,3.455825383,2.366942784,4.674907921,1.181530336,3.256490008,0.103508518,2.002661929,3.142115309,3.944376267,2.232804021,1.684769136,3.26848855,2.772251911,2.68880385,3.115458914,2.623793538,4.667422313,4.410756916,4.166707923,2.769828276,4.360784623,1.951061633,4.102248685,4.566872511,2.796465957,4.327415219,3.502940142,3.227594586,2.058914195,4.307922591,2.988106829,3.136541585,2.608968775,4.712003148,3.090898375,
Uruguay,URY,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,-11.94160159,12.00297724,-3.410588371,4.175011395,-0.560567761,4.335809404,-4.192244265,3.867811321,11.00709191,-5.720400353,11.57132691,5.605637176,9.168606442,1.546606526,2.611701089,-3.756435775,-2.212139922,-7.584852316,0.825535509,8.660747401,9.597202549,3.070517351,5.26127653,-10.19497839,2.132484919,3.341377572,-1.456195724,13.22101302,-0.783012112,1.981771324,0.268081813,-1.249714068,2.271475392,-10.42900546,5.993638788,2.4661513,-6.055111927,13.97162456,-2.894077968,
United States,USA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.657255681,11.35747094,13.79418712,-3.758127101,-6.155148436,10.04948201,4.438601678,12.36815381,-5.228351676,-14.04724126,-2.007624035,12.25963264,-2.54617834,-6.50313003,-3.188084201,15.72451015,0.793427337,7.280189727,7.390639134,-2.765644982,3.559466651,-0.983828935,12.73286684,-19.48024799,,
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.820273156,-3.456402181,5.817737997,2.217095969,-6.469408204,1.499999981,-3.400000008,2.000000008,-5.699999993,5.799999995,4.100000007,5.500000004,3.158999987,4.137946049,5.997726912,6.804212648,8.334327077,5.852807582,7.110025419,6.455595352,4.716869245,5.822894559,5.663796567,6.078612527,6.962971615,6.439348494,5.983656611,6.10221456,6.168067626,1.151741508,-0.002875893,3.075684061,2.854041513,3.954536895,3.559287741,
St. Vincent and the Grenadines,VCT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,28.54168885,-17.61028339,-13.48434783,40.01640881,-7.838026559,1.537418744,17.73024686,8.950811036,0.239028063,-9.517489066,48.32749864,-5.789791164,16.3039142,-13.59405197,9.703148155,-7.773584414,-35.38570198,45.8023836,-4.524633236,-17.05403788,9.057609809,-2.782047567,7.324762456,-7.890017932,11.02005567,-8.06255691,-2.397702497,0.717300078,1.336856552,8.926911934,-2.792833484,21.55850693,-23.85685663,-3.150359526,1.361203399,4.388578474,3.132273707,-3.925319963,6.276179359,3.825030691,5.638185326,-1.649484536,1.617250674,-29.37223696,-6.067434485,
"Venezuela, RB",VEN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,0.627105543,5.180005207,5.563102019,8.033950399,10.62703534,4.02800936,5.87538043,4.365248139,10.33633126,4.500957817,2.602039845,-1.433180891,6.368083693,6.715398127,6.133903129,-3.411505327,7.987881628,3.708887173,2.507595648,1.963517594,-1.740202324,3.013369577,-2.59286931,7.213935792,8.129478514,8.073115149,3.975805436,4.639056584,-5.12473453,-1.750397897,2.464391111,2.02213363,3.025636501,-1.104022299,-0.541597813,1.967029452,-1.758652312,3.496113338,1.870280486,6.548086742,2.037019202,-0.800077361,-1.308909193,4.379338506,9.835189713,1.034371882,2.588220222,3.485358226,1.000007302,0.919748508,-0.819215345,1.980045201,-1.691351706,-4.565482993,,,,,,,,,
British Virgin Islands,VGB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,2.986539896,-1.141524691,3.648101697,7.003366386,0.995462701,2.176029149,6.878396751,3.278897939,3.3669001,4.801093904,4.399928632,4.261966258,3.590314433,5.234508397,4.634211842,3.171575097,4.186935253,3.713447503,4.457990063,4.189321849,3.798011148,3.955248418,4.692285859,1.909818159,0.485990401,4.242259841,2.87147446,2.531252861,3.203462637,2.507023806,1.653772745,3.168386605,4.115443621,2.667101948,3.039418526,3.26847068,3.357872897,
Vanuatu,VUT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,-18.10178156,22.19845185,-11.69913307,43.28934008,6.40698906,-7.15018823,-3.684598236,-8.951798042,-3.991597094,3.632385569,17.7364864,-8.715924479,-4.479372362,7.651172248,1.260986318,3.811320487,4.834605889,4.646324711,8.581842249,-4.53125,4.676174889,-0.301541211,1.467458273,3.742548024,4.565286794,2.310197435,1.472197354,3.499656896,-0.880848646,-4.796942188,4.637157483,3.20383693,-1.914676085,1.374016867,12.36679753,-5.731636303,5.885986587,0.19168264,0.898353019,,,,,
